Program,Site Name,Additional ID,Physical Type,Legal Status,Legal Status Date,Physical Site Status,RN,County,Region,Phys Addr Line 1,Phys Addr Line 2,Phys Addr City,Phys Addr State,Phys Addr Zip,Phys Addr Zip+4,Near Phys Loc Txt,Near Phys Loc City,Near Phys Loc State,Near Phys Loc Zip,Latitude,Longitude
MSW,WM ATASCOCITA RECYCLING DISPOSAL FACILITY,1307D,1,ISSUED, 08/10/2011,ACTIVE,RN100216142,HARRIS,REGION 12 - HOUSTON,3623 WILSON RD, ,HUMBLE,TX,77396,3646, ,HUMBLE,TX,77396,29.96,-95.24
MSW,RUFFINO HILLS TRANSFER STATION,1355A,5TS,ISSUED, 08/20/2012,ACTIVE,RN101664233,HARRIS,REGION 12 - HOUSTON,9720 RUFFINO RD, ,HOUSTON,TX,77031,2636, ,HOUSTON,TX,77031,29.66,-95.56
MSW,GREENBELT NORTH  LANDFILL,1389A,4,ISSUED, 12/15/2000,INACTIVE,RN101477719,HARRIS,REGION 12 - HOUSTON,550 OLD GENOA RED BLUFF RD, ,HOUSTON,TX,77034,4015,5900 BLOCK OF UNNAMED ROAD   S OF INTERSECTION OF GENOA RED BLUFF ROAD  AND GRAYSON LANE,HOUSTON,TX,77034,29.62,-95.19
MSW,CASCO HAULING AND EXCAVATION LANDFILL,1403,4,ISSUED, 11/13/1981,ACTIVE,RN103053062,HARRIS,REGION 12 - HOUSTON,1306 E ANDERSON RD, ,HOUSTON,TX,77047,5226,1306 EAST ANDERSON ROAD IN HOUSTON HARRIS COUNTY,HOUSTON,TX,77047,29.61,-95.40
MSW,SAM HOUSTON RECYCLING CENTER TRANSFER STATION,1471,5TS,ISSUED, 09/13/1982,ACTIVE,RN103163440,HARRIS,REGION 12 - HOUSTON,1138 W BELT DR N, ,HOUSTON,TX,77043,5010, , ,TX,77043,29.79,-95.56
MSW,KOENIG STREET TRANSFER STATION,1483A,5TS,ISSUED, 04/16/1993,ACTIVE,RN102327681,HARRIS,REGION 12 - HOUSTON,550 OLD GENOA RED BLUFF RD, ,HOUSTON,TX,77034,4015,EXISTING LOCATION IS 550 GENOA RED BLUFF RD IN HOUSTON CITY LIMITS BUT ACCESS TO SITE CHANGED TO 10013 KOENIG ST,HOUSTON,TX,77034,29.62,-95.20
MSW,CHAMBERS COUNTY LANDFILL,1502A,1,ISSUED, 12/10/2013,ACTIVE,RN101663565,CHAMBERS,REGION 12 - HOUSTON,7501 HIGHWAY 65, ,MONROE CITY,TX,77514,1909,4 MI E ALONG US 65 FROM MONROE CITY POST OFFICE,MONROE CITY,TX,77661,29.80,-94.52
MSW,BLUE RIDGE LANDFILL,1505A,1,ISSUED, 07/02/2010,ACTIVE,RN102610102,FORT BEND,REGION 12 - HOUSTON,2200 FM 521 RD, ,FRESNO,TX,77545,8214,LOCATED ON 2200 FM 521,FRESNO,TX,77545,29.58,-95.43
MSW,BAYTOWN LANDFILL FACILITY,1535B,1,ISSUED, 10/23/1998,ACTIVE,RN100222470,CHAMBERS,REGION 12 - HOUSTON,4791 TRI CITY BEACH RD, ,BAYTOWN,TX,77523,8603,WEST SIDE OF FM 1405 1100 FT NE OF THE INTERSECTION OF FM 1405 & FM 2354,BAYTOWN,TX,77523,29.68,-94.93
MSW,SEABREEZE ENVIRONMENTAL LANDFILL,1539C,1,ISSUED, 07/09/2021,ACTIVE,RN100229079,BRAZORIA,REGION 12 - HOUSTON,10310 FM 523, ,ANGLETON,TX,77515,    , ,ANGLETON,TX,77515,29.04,-95.32
MSW,GREENSHADOWS LANDFILL,1540A,4,ISSUED, 10/21/1994,ACTIVE,RN100210459,HARRIS,REGION 12 - HOUSTON,710 JANA LN, ,PASADENA,TX,77503,2339,"710 JANA LANE, PASADENA, TX 77503",PASADENA,TX,77503,29.70,-95.15
MSW,FAIRBANKS LANDFILL,1565B,4,ISSUED, 02/08/2016,ACTIVE,RN100218544,HARRIS,REGION 12 - HOUSTON,8205 FAIRBANKS N HOUSTON RD, ,HOUSTON,TX,77064,8405,3 MILES N OF US  HIGHWAY 290  900 FEET W OF FAIRBANKS N HOUSTON ROAD,HOUSTON,TX,77064,29.90,-95.53
MSW,HARDY ROAD TRANSFER STATION,1578,5TS,ISSUED, 08/14/1984,ACTIVE,RN100210673,HARRIS,REGION 12 - HOUSTON,18784 E HARDY RD, ,HOUSTON,TX,77073,3704,18784 HARDY ST,HOUSTON,TX,77073,30.00,-95.40
MSW,WCT/GREENBELT LANDFILL,1586B,4,ISSUED, 02/27/2024,ACTIVE,RN101287852,HARRIS,REGION 12 - HOUSTON,550 GENOA RED BLUFF RD, ,HOUSTON,TX,77034,4005,INTERSECTION HAYNESWORTH AND RED BLUFF GENOA ROAD,HOUSTON,TX,77034,29.62,-95.19
MSW,GREENHOUSE ROAD LANDFILL,1599B,4,ISSUED, 12/10/2020,ACTIVE,RN102213451,HARRIS,REGION 12 - HOUSTON,3510 GREENHOUSE RD, ,HOUSTON,TX,77084,5516, ,HOUSTON,TX,77084,29.81,-95.69
MSW,CITY OF GALVESTON TRANSFER STATION FACILITY,164,5TS,ISSUED, 02/09/1988,ACTIVE,RN101505782,GALVESTON,REGION 12 - HOUSTON,5515 PORT INDUSTRIAL BLVD, ,GALVESTON,TX,77554,2818, ,GALVESTON,TX,77554,29.30,-94.83
MSW,CITY OF DEER PARK TRANSFER STATION FACILITY,1697,5TS,ISSUED, 10/09/1984,ACTIVE,RN101999886,HARRIS,REGION 12 - HOUSTON,,,,,,,AT INTERSECTION OF EXISTING UNDERWOOD ROAD AND UNIMPROVED X STREET,DEER PARK,TX,     ,29.70,-95.09
MSW,DIXIE FARM ROAD LANDFILL,1708,4,ISSUED, 04/09/1986,ACTIVE,RN102777059,BRAZORIA,REGION 12 - HOUSTON,4649 DIXIE FARM RD, ,PEARLAND,TX,77581,6501, ,PEARLAND,TX,77581,29.52,-95.25
MSW,COASTAL PLAINS RECYCLING  AND LANDFILL FACILITY,1721A,1,ISSUED, 05/24/1999,ACTIVE,RN100542448,GALVESTON,REGION 12 - HOUSTON,21000 E HIGHWAY 6, ,ALVIN,TX,77511,9643,NORTH OF STATE HWY 6 2.7 MILES EAST OF STATE HWY 35 21000 E HWY 6,ALVIN,TX,77511,29.42,-95.19
MSW,SECURITY RECYCLING AND DISPOSAL FACILITY,1752B,1,ISSUED, 09/22/2005,ACTIVE,RN100218700,MONTGOMERY,REGION 12 - HOUSTON,19248 HIGHWAY 105, ,CLEVELAND,TX,77328,2422, ,CLEVELAND,TX,77327,30.32,-95.27
MSW,GETTY SYNTHETIC FUELS GAS RECOVERY,1777,9GR,ISSUED, 09/30/1985,ACTIVE,RN100222710,HARRIS,REGION 12 - HOUSTON,,,,,,,ADJACENT TO U.S. 90 AND OLD BEAUMONT HWY INTERSECTION,HOUSTON,TX,77078,29.83,-95.25
MSW,AMERICAN REF-FUEL LIQUID WASTE INCINERATION FACILITY,1785,5RE,ISSUED, 01/07/1986,INACTIVE,RN102142817,HARRIS,REGION 12 - HOUSTON,,,,,,,NW CORNER OF HIGHWAY 225 AND BELTWAY 8  INTERSECTION IN PASADENA,PASADENA,TX,     ,29.72,-95.16
MSW,FORT BEND COUNTY LANDFILL,1797B,4,ISSUED, 09/15/2022,ACTIVE,RN102777976,FORT BEND,REGION 12 - HOUSTON,16007 W BELLFORT ST, ,SUGAR LAND,TX,77498,8538,.5 MILE W OF STATE HIGHWAY 6  1800 FEET S OF BOSS GASTON ROAD  1.2 MILE NW OF SUGARLAND,RICHMOND,TX,77469,29.66,-95.67
MSW,NORTH COUNTY LANDFILL,1849B,4,ISSUED, 02/04/2009,ACTIVE,RN100899087,GALVESTON,REGION 12 - HOUSTON,2015 WYOMING ST, ,LEAGUE CITY,TX,77574,    ,.50 MI E OF INTX OF FM 646 & WYOMING STREET IN LEAGUE CITY,LEAGUE CITY,TX,77574,29.48,-95.05
MSW,COUGAR LANDFILL,1921A,4,ISSUED, 08/25/1997,ACTIVE,RN100222256,HARRIS,REGION 12 - HOUSTON,8601 MOUNT HOUSTON RD, ,HOUSTON,TX,77050,5918, ,HOUSTON,TX,77050,29.90,-95.26
MSW,GENESYST INTERNATIONAL LIQUID WASTE PROCESSING FACILITY,2114,5GG,ISSUED, 10/31/1989,NOT CONSTRUCTED,RN101477123,HARRIS,REGION 12 - HOUSTON,9500 LAWNDALE ST, ,HOUSTON,TX,77017,1906,9500 LAWNDALE HOUSTON TEXAS AT SIMS BAYOU WASTE WATER TREATMENT PLANT,HOUSTON,TX,77017,29.71,-95.26
MSW,DUNHAM ENVIRONMENTAL SOLID WASTE INCINERATION FACILITY,2168,5WI,ISSUED, 02/27/1992,NOT CONSTRUCTED,RN102696028,COLORADO,REGION 12 - HOUSTON,,,,,,,.5 MILE WEST EAGLE LAKE ON HIGHWAY 90A  0.1 MILE N ON HUBBARDS FERRY ROAD,EAGLE LAKE,TX,     ,29.59,-96.35
MSW,HAWTHORNE PARK LANDFILL,2185,4,ISSUED, 04/12/1994,ACTIVE,RN102664232,HARRIS,REGION 12 - HOUSTON,10550 TANNER RD, ,HOUSTON,TX,77041,7217, ,HOUSTON,TX,77064,29.85,-95.56
MSW,DARRELL DICKEY LANDFILL,2215,1,ISSUED, 06/07/1996,NOT CONSTRUCTED,RN101478303,WALKER,REGION 12 - HOUSTON,,,,,,,APPROXY 4000 FT S OF INTX OF US HWY 190 & FM 405,HUNTSVILLE,TX,     ,30.72,-95.41
MSW,CONROE MEDICAL WASTE FACILITY,2222,5AC,ISSUED, 12/15/1993,ACTIVE,RN101666550,MONTGOMERY,REGION 12 - HOUSTON,8950 N CONROE PARK DR, ,CONROE,TX,77303,2132,IH 45 TO FM 3083 E TO CONTERBURY DR NORTH L ON UNNAMED RD,CONROE,TX,77303,30.35,-95.44
MSW,UTMB GALVESTON SOLID WASTE INCINERATION FACILITY,2232A,5WI,ISSUED, 11/29/2004,ACTIVE,RN101921138,GALVESTON,REGION 12 - HOUSTON,301 UNIVERSITY BLVD, ,GALVESTON,TX,77555,1108,AT THE 700 BLOCK OF PORT INDUSTRIAL GALVESTON TX  77555 1049,GALVESTON,TX,77555,29.31,-94.78
MSW,LIQUID ENVIRONMENTAL SOLUTIONS OF TEXAS LP PROCESSING FACILITY,2234D,5GG,ISSUED, 03/18/2013,ACTIVE,RN100708841,HARRIS,REGION 12 - HOUSTON,250 GELLHORN DR, ,HOUSTON,TX,77013,6102,250 GELLHORN DR HOUSTON TX,HOUSTON,TX,77013,29.79,-95.26
MSW,BRAZORIA COUNTY RECYCLING CENTER TRANSFER STATION FACILITY,2235,5TS,ISSUED, 12/21/1993,ACTIVE,RN102935814,BRAZORIA,REGION 12 - HOUSTON,10315 FM 523, ,ANGLETON,TX,77515,    ,FM 523 5.5 MI FROM BRAZORIA COUNTY AIRPORT,ANGLETON,TX,77515,29.09,-95.37
MSW,RALSTON ROAD LANDFILL,2240C,4,ISSUED, 04/09/2020,ACTIVE,RN101288645,HARRIS,REGION 12 - HOUSTON,6632 JOHN RALSTON RD, ,HOUSTON,TX,77049,3306,6612 JOHN RALSTON ROAD HOUSTON TX 77049,HOUSTON,TX,77049,29.82,-95.22
MSW,SOUTHWASTE HURST FACILITY,2241A,5GG,ISSUED, 09/10/1999,ACTIVE,RN101288603,HARRIS,REGION 12 - HOUSTON,6407 HURST ST, ,HOUSTON,TX,77008,6214,1.933 ACRES LOCATED ON 6407 HURST ST IN HOUSTON HARRIS COUNTY,HOUSTON,TX,77008,29.79,-95.43
MSW,FORT BEND REGIONAL LANDFILL,2270,1,ISSUED, 03/02/2001,ACTIVE,RN102803913,FORT BEND,REGION 12 - HOUSTON,14115 DAVIS ESTATE RD, ,NEEDVILLE,TX,77461,2705, ,ROSENBERG,TX,77461,29.40,-95.72
MSW,APPLEROCK  LANDFILL,2276,4,ISSUED, 12/18/2002,NOT CONSTRUCTED,RN100627330,HARRIS,REGION 12 - HOUSTON,313 OLD GENOA-RED BLUFF RD, ,HOUSTON,TX,77034,    ,0.25 MILES E OF INTERSECTION OF STATE HIGHWAY 3 AND 313  GENOA RED BLUFF ROAD,HOUSTON,TX,77034,29.62,-95.19
MSW,DOWNSTREAM FACILITY,2298A,5GG,ISSUED, 07/30/2020,ACTIVE,RN101662617,HARRIS,REGION 12 - HOUSTON,3737 WALNUT BEND LN, ,HOUSTON,TX,77042,4826,WILCREST GREEN IN HARRIS CO FROM BLTWY 8 W TAKE WESTPARK EXIT APPROX 1 MI W OF BELTWAY 8 TO WALNUT BEND LN GO S ON WALNUT BEND TO DEADEND INTO D S FACILITY,HOUSTON,TX,77042,29.72,-95.57
MSW,TALL PINES DISPOSAL FACILITY,2304A,4,ISSUED, 02/07/2019,ACTIVE,RN103375879,HARRIS,REGION 12 - HOUSTON,18710 E HARDY RD, ,HOUSTON,TX,77073,3704, ,HOUSTON,TX,77073,29.99,-95.39
MSW,MID AMERICA CONTRACTORS LLC,2309,5TS,ISSUED, 05/12/2004,ACTIVE,RN104020870,MONTGOMERY,REGION 12 - HOUSTON,3995 FM 1485 RD, ,CONROE,TX,77306,7471, ,CONROE,TX,77306,30.32,-95.38
MSW,DON TOL COMPOST FACILITY,2318,5RC,ISSUED, 02/07/2005,ACTIVE,RN101572915,WHARTON,REGION 12 - HOUSTON,,,,,,,4 MILE S OF BOLING  ALONG FM 1301 AT INTERSECTION OF FM 1301 AND WHARTON COUNTY ROAD 101 ALSO KNOW AS DON TOL ROAD,VAN VLECK,TX,77420,0.00,0.00
MSW,SPRINT MONTGOMERY LANDFILL,2324,4,ISSUED, 02/25/2011,ACTIVE,RN104006879,MONTGOMERY,REGION 12 - HOUSTON,17851 HIGHWAY 105 E, ,CONROE,TX,77306,5915,1.4 MI N OF INTX OF N WALKER RD & SH 105,CLEVELAND,TX,77328,30.35,-95.29
MSW,LONE STAR RECYCLING & DISPOSAL,2344,4,ISSUED, 10/29/2007,ACTIVE,RN104808498,HARRIS,REGION 12 - HOUSTON,4107 S SAM HOUSTON PKWY W, ,HOUSTON,TX,77053,2594,APPROX 900 FT S OF BELTWAY 8 S APPROX 900 FT W OF FM 521 & E OF FUTURE HIRAM CLARKE RD CONNECTION TO BELTWAY 8 S,HOUSTON,TX,77053,29.59,-95.44
MSW,TAP INC DBA BIG K ENVIRONMENTAL,2350,5GG,ISSUED, 06/07/2007,ACTIVE,RN102966595,HARRIS,REGION 12 - HOUSTON,423 LITTLE YORK RD, ,HOUSTON,TX,77076,1124,L SIDE OF RD ON LITTLE YORK RD BETWEEN AIRLINE & HARDY TOLL RD APPROX 6 BLOCKS BEFORE INTX WITH AIRLINE WHEN TRAVELING IN A WESTERLY DIRECTION.,HOUSTON,TX,77076,29.87,-95.38
MSW,SCHALKER ST GREASE TRAP WASTE PROCESSING FACILITY,2353,5GG,ISSUED, 03/03/2009,NOT CONSTRUCTED,RN100871995,HARRIS,REGION 12 - HOUSTON,3701 SCHALKER DR, ,HOUSTON,TX,77026,3227, ,HOUSTON,TX,77226,29.80,-95.35
MSW,RALSTON ROAD TRANSFER STATION,2364,5TS,ISSUED, 02/15/2011,NOT CONSTRUCTED,RN104316708,HARRIS,REGION 12 - HOUSTON,6632 JOHN RALSTON RD, ,HOUSTON,TX,77049,3306,DEAD END OF JOHN RALSTON ROAD APPROX 850 FT SOUTH OF HWY 90 IN NORTHEAST HOUSTON.,HOUSTON,TX,77049,29.82,-95.22
MSW,WASTEWATER RESIDUALS MANAGEMENT,2370A,5GG,ISSUED, 09/09/2022,ACTIVE,RN102329240,HARRIS,REGION 12 - HOUSTON,10217A WALLISVILLE RD, ,HOUSTON,TX,77013,4115,LOCATED APPROX 600FT E NE OF THE INTERSECTION OF WALLISVILLE RD AND LOOP 610 E IN THE CITY OF HOUSTON,HOUSTON,TX,77013,29.80,-95.25
MSW,EZ WASTE INC,2386,5TS,ISSUED, 10/14/2016,ACTIVE,RN108720723,HARRIS,REGION 12 - HOUSTON,10217 WALLISVILLE RD UNIT C, ,HOUSTON,TX,77013,4115, , ,TX,     ,29.80,-95.25
MSW,CITY OF HUNTSVILLE TRANSFER STATION FACILITY,2387,5TS,ISSUED, 01/04/2017,ACTIVE,RN102215605,WALKER,REGION 12 - HOUSTON,590 IH 45 N, ,HUNTSVILLE,TX,77320,1131,590 IH 45 N HUNTSVILLE,HUNTSVILLE,TX,77320,30.74,-95.60
MSW,K2 WASTE SOLUTIONS,2394A,5TS,ISSUED, 05/01/2025,NOT CONSTRUCTED,RN109452870,LIBERTY,REGION 12 - HOUSTON,10177 FM 1960, ,DAYTON,TX,77535,6094,LOCATED ON FM 1960 APPROX 1.6 MI W OF THE DAYTON CITY LIMITS IN LIBERTY COUNTY,DAYTON,TX,77535,30.05,-95.04
MSW,R&J TRANSFER STATION,2405,5TS,ISSUED, 10/29/2020,ACTIVE,RN107376162,HARRIS,REGION 12 - HOUSTON,11028 CORDOBA DR, ,HOUSTON,TX,77088,1760, ,HOUSTON,TX,77088,29.84,-95.45
MSW,CIRCLE LAKE TRANSFER STATION,2412,5TS,ISSUED, 12/23/2022,NOT CONSTRUCTED,RN106844061,MONTGOMERY,REGION 12 - HOUSTON,34910 CIRCLE LAKE DR, ,PINEHURST,TX,77362,4279, ,PINEHURST,TX,77362,30.17,-95.67
MSW,MCCARTY ROAD LANDFILL,261B,1,ISSUED, 08/25/2008,ACTIVE,RN100213602,HARRIS,REGION 12 - HOUSTON,5757 OATES RD, ,HOUSTON,TX,77078,4822,TAKE I-45 NORTH TO 610 EAST EXIT AT N MCCARTY STREET AND GO EAST TURN LEFT ON OATES RD LANDFILL ON LEFT,CHANNELVIEW,TX,77530,29.83,-95.24
MSW,CONROE INDUSTRIAL NON-HAZARDOUS LANDFILL,39001,1,ISSUED, 04/17/1992,ACTIVE,RN100225911,MONTGOMERY,REGION 12 - HOUSTON,2525 N LOOP 336 E, ,CONROE,TX,77301,7008,4.5 MILES EAST OF I-45 ON NORTH LOOP 336 EAST,CONROE,TX,77303,30.34,-95.41
MSW,GULF WEST LANDFILL TX LP,39039,1,ISSUED, 04/02/2003,ACTIVE,RN102151099,CHAMBERS,REGION 12 - HOUSTON,2601 JENKINS RD, ,ANAHUAC,TX,     ,    , ,ANAHUAC,TX,77514,29.80,-94.53
MSW,CITY OF HEMPSTEAD TRANSFER STATION FACILITY,40014,5TS,ISSUED, 09/21/1993,ACTIVE,RN102291374,WALLER,REGION 12 - HOUSTON,1125 AUSTIN ST, ,HEMPSTEAD,TX,77445,4427,2800 FEET S OF INTERSECTION OF 23RD STREET AND MITCHMORE ROAD,HEMPSTEAD,TX,     ,30.08,-96.09
MSW,CITY OF SEALY TRANSFER STATION,40025,5TS,ISSUED, 04/19/1995,INACTIVE,RN102118528,AUSTIN,REGION 12 - HOUSTON,1097 DOWNEY RD, ,SEALY,TX,77474,2251,1097 DOWNEY ROAD,SEALY,TX,77474,29.79,-96.14
MSW,MATAGORDA COUNTY TRANSFER STATION,40028,5TS,ISSUED, 01/30/1995,ACTIVE,RN101477941,MATAGORDA,REGION 12 - HOUSTON,679 COUNTY ROAD 147, ,BAY CITY,TX,77414,1463, ,N/A,TX,     ,28.75,-95.94
MSW,BEST SEPTIC TANK CLEANING LIQUID WASTE TRANSFER STATION FACILITY,40053,5TL,ISSUED, 10/25/1996,ACTIVE,RN100633262,FORT BEND,REGION 12 - HOUSTON,1021 CUMINGS RD, ,ROSENBERG,TX,77471,8713,1 MI N OF ROSENBERG ON FM 723 TURN R ONTO CUMINGS RD TAKE S TURN FACILITY IS LOCATED ON LEFT.,ROSENBURG,TX,77471,29.58,-95.79
MSW,HOUSTON RESOURCE RENEWAL COMPLEX TRANSFER STATION FACILITY,40098,5TS,ISSUED, 01/12/1999,ACTIVE,RN100213602,HARRIS,REGION 12 - HOUSTON,5757 OATES RD, ,HOUSTON,TX,77078,4822,TAKE I-45 NORTH TO 610 EAST EXIT AT N MCCARTY STREET AND GO EAST TURN LEFT ON OATES RD LANDFILL ON LEFT,CHANNELVIEW,TX,77530,29.83,-95.24
MSW,HOUSTON SOUTHEAST TRANSFER STATION FACILITY,40131,5TS,ISSUED, 01/12/1999,ACTIVE,RN102335882,HARRIS,REGION 12 - HOUSTON,9225 LAWNDALE ST, ,HOUSTON,TX,77012,2701,SE TS  500 FEET E OF IH 610 S OF PORT TERMINAL RAILROAD,HOUSTON,TX,     ,29.71,-95.26
MSW,HOUSTON SOUTHWEST TRANSFER STATION FACILITY,40132,5TS,ISSUED, 01/12/1999,ACTIVE,RN102289196,HARRIS,REGION 12 - HOUSTON,,,,,,,SW TS  N OF WESTPARK DRIVE  S OF US HIGHWAY 59  E OF FOUNTAIN VIEW,HOUSTON,TX,77057,29.73,-95.47
MSW,HOUSTON NORTHWEST TRANSFER STATION FACILITY,40133,5TS,ISSUED, 01/12/1999,ACTIVE,RN102955812,HARRIS,REGION 12 - HOUSTON,,,,,,,NW TS  SW OF SOMMER MEYER ROAD  200 FEET SW OF US HIGHWAY 290,HOUSTON,TX,77041,29.86,-95.54
MSW,CUT RATE VACUUM SERVICES,40136,5TL,ISSUED, 01/28/1998,INACTIVE,RN102833381,HARRIS,REGION 12 - HOUSTON,1206 ALDINE MEADOWS RD, ,HOUSTON,TX,77032,2912,1206 ALDINE MEADOWS HOUSTON TX 77032,HOUSTON,TX,77032,29.97,-95.33
MSW,ENVIRO WASTE LIQUID WASTE TRANSFER STATION FACILITY,40151,5TL,ISSUED, 11/18/1998,INACTIVE,RN100628510,HARRIS,REGION 12 - HOUSTON,1505 ALDINE BENDER RD, ,HOUSTON,TX,77032,3005,1505 ALDINE BENDER HOUSTON TX 77032,HOUSTON,TX,77032,28.79,-94.06
MSW,EGBERT TRANSFER STATION,40189,5TS,ISSUED, 11/06/2002,ACTIVE,RN102913290,HARRIS,REGION 12 - HOUSTON,5200 EGBERT ST, ,HOUSTON,TX,77007,1218,100 FEET EAST OF THE INTERSECTION OF TC JESTER ROAD AND EGBERT ST WITHIN THE 610 LOOP  THE ENTRANCE IS LOCATED AT THE INTERSECTION OF MOY STREET EGBERT STREET,HOUSTON,TX,77007,29.78,-95.41
MSW,GREEN ARROW TRANSFER,40197,5TL,ISSUED, 04/14/2003,INACTIVE,RN103727038,HARRIS,REGION 12 - HOUSTON,603 W 17TH ST, ,HOUSTON,TX,77008,3633, ,HOUSTON,TX,77008,29.25,-95.25
MSW,SPRINT RECYCLING CENTER NORTHEAST,40211,5TS,ISSUED, 03/16/2005,ACTIVE,RN104284013,HARRIS,REGION 12 - HOUSTON,,,,,,,SE CORNER OF THE INTERSECTION OF MESQUITE ROAD & BROOKLYN ST APPROX 1/2 MILE EAST OF HARDY TOLL ROAD,HOUSTON,TX,77093,29.89,-95.36
MSW,TALL PINES TRANSFER STATION,40215,5TS,ISSUED, 10/05/2005,NOT CONSTRUCTED,RN103375879,HARRIS,REGION 12 - HOUSTON,18710 E HARDY RD, ,HOUSTON,TX,77073,3704, ,HOUSTON,TX,77073,29.99,-95.39
MSW,TANNER ROAD FACILITY,40217,5TS,ISSUED, 04/24/2006,ACTIVE,RN104733506,HARRIS,REGION 12 - HOUSTON,10415 TANNER RD, ,HOUSTON,TX,77041,7439,SOUTHSIDE OF TANNER RD APPROX 1/2 MILE EAST OF THE WEST SAM HOUSTON PKWY AND APPROX 1/2 WEST OF GESSNER RD,HOUSTON,TX,77041,29.85,-95.55
MSW,SPRINT FORT BEND COUNTY TRANSFER STATION,40232,5TS,ISSUED, 10/27/2008,NOT CONSTRUCTED,RN102777976,FORT BEND,REGION 12 - HOUSTON,16007 W BELLFORT ST, ,SUGAR LAND,TX,77498,8538,.5 MILE W OF STATE HIGHWAY 6  1800 FEET S OF BOSS GASTON ROAD  1.2 MILE NW OF SUGARLAND,RICHMOND,TX,77469,29.66,-95.67
MSW,LONE STAR RECYCLING & DISPOSAL FACILITY,40249,5TS,ISSUED, 01/24/2011,ACTIVE,RN104808498,HARRIS,REGION 12 - HOUSTON,4107 S SAM HOUSTON PKWY W, ,HOUSTON,TX,77053,2594,APPROX 900 FT S OF BELTWAY 8 S APPROX 900 FT W OF FM 521 & E OF FUTURE HIRAM CLARKE RD CONNECTION TO BELTWAY 8 S,HOUSTON,TX,77053,29.59,-95.44
MSW,LONE STAR SRD SHREDDING RECYCLING DISPOSAL,40250,5AC,ISSUED, 11/01/2011,ACTIVE,RN100703602,HARRIS,REGION 12 - HOUSTON,712 PASADENA FWY, ,PASADENA,TX,77506,1414,"712 E PASADENA FWY, PASADENA, TX", ,TX,77506,29.71,-95.20
MSW,NEXUS MATERIAL RECOVERY & TRANSFER STATION,40260,5TS,ISSUED, 10/05/2012,NOT CONSTRUCTED,RN104419460,HARRIS,REGION 12 - HOUSTON,6124 CUNNINGHAM RD, ,HOUSTON,TX,77041,4708,6124 CUNNINGHAM RD,HOUSTON,TX,77041,29.86,-95.58
MSW,STERICYCLE FRESNO,40264,5MWTS,ISSUED, 06/17/2013,ACTIVE,RN102820677,FORT BEND,REGION 12 - HOUSTON,2725C FM 521 RD, ,FRESNO,TX,77545,9425,N OF FRESNO 2.9 MI N INTX STATE HWY 6 AND FM 521  ADJACENT E SIDE FM 521,FRESNO,TX,77545,29.55,-95.44
MSW,HOLMES ROAD TYPE V TRANSFER STATION,40274,5TS,ISSUED, 04/07/2015,ACTIVE,RN103729166,HARRIS,REGION 12 - HOUSTON,1800 HOLMES RD, ,HOUSTON,TX,77045,1232, ,HOUSTON,TX,77045,29.67,-95.41
MSW,CITY OF WEIMAR TRANSFER STATION,40282,5TS,ISSUED, 11/13/2015,ACTIVE,RN102120680,COLORADO,REGION 12 - HOUSTON,801 E SAINT CHARLES ST, ,WEIMAR,TX,78962,2500,1900 FEET E INTERSECTION  FM 155 EAGLE STREET AND SAINT CHARLES STREET 78962,WEIMAR,TX,78962,29.70,-96.76
MSW,DANIELS SHARPSMART HOUSTON FACILITY,40283,5MW,ISSUED, 04/22/2016,ACTIVE,RN108187501,HARRIS,REGION 12 - HOUSTON,4660 WORLD HOUSTON PKWY STE 150, ,HOUSTON,TX,77032,2455, , ,TX,77032,29.94,-95.32
MSW,GW TRANSFER STATION,40287,5TS,ISSUED, 01/17/2017,ACTIVE,RN100679703,HARRIS,REGION 12 - HOUSTON,950 MCCARTY ST, ,HOUSTON,TX,77029,2424, ,HOUSTON,TX,77029,29.77,-95.28
MSW,TALL PINES TRANSFER STATION,40289,5TS,ISSUED, 10/09/2018,NOT CONSTRUCTED,RN109530212,HARRIS,REGION 12 - HOUSTON,,,,,,,APPROX 0.7 MI NE FROM THE INTERSECTION OF EAST HARDY RD & FARRELL RD,HOUSTON,TX,77073,29.98,-95.38
MSW,FCC MATERIALS RECOVERY FACILITY HOUSTON,40297,5TS,ISSUED, 11/28/2018,ACTIVE,RN107360141,HARRIS,REGION 12 - HOUSTON,9172 LEY RD, ,HOUSTON,TX,77078,4410, ,HOUSTON,TX,77078,29.83,-95.25
MSW,NUCORE ENVIRONMENTAL SERVICES,40310,5AC,ISSUED, 07/23/2020,ACTIVE,RN107215378,HARRIS,REGION 12 - HOUSTON,6410 LONG DR, ,HOUSTON,TX,77087,3408, ,HOUSTON,TX,77087,29.69,-95.31
MSW,OHS TELEPHONE RD,40319,5MW,ISSUED, 09/30/2021,ACTIVE,RN111252888,HARRIS,REGION 12 - HOUSTON,4129 TELEPHONE RD, ,HOUSTON,TX,77087,1347, ,HOUSTON,TX,77087,29.70,-95.31
MSW,HWS PRAIRIE TRANSFER STATION,40320,5TS,ISSUED, 10/08/2021,ACTIVE,RN105337471,HARRIS,REGION 12 - HOUSTON,8919 PRAIRIE DR, ,HOUSTON,TX,77064,7807, ,HOUSTON,TX,77064,29.91,-95.53
